브랜드,모델명,이름,연식,주행거리(km),가격(만원),URL
기아,쏘렌토,기아 쏘렌토 4세대  디젤 2.2 2WD 시그니처,2020,"125,900","2,990",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=37480861&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p151_g14&tempht_arg=138bkqds0fv9_13
기아,쏘렌토,기아 쏘렌토 4세대  디젤 2.2 4WD 노블레스,2020,"156,100","2,950",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=37881022&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p751_g19&tempht_arg=1d3Yxb75ESz2_18
기아,쏘렌토,기아 쏘렌토 4세대  디젤 2.2 2WD 프레스티지,2021,"28,200","3,190",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38356296&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p1081_g17&tempht_arg=fNlKI138J5E7_16
기아,쏘렌토,기아 쏘렌토 4세대  가솔린 2.5T 2WD 노블레스,2021,"36,700","3,590",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38072880&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p111_g20&tempht_arg=Tx1UQJ375xG2_19
기아,쏘렌토,기아 쏘렌토 4세대  HEV 1.6 2WD 프레스티지,2021,"39,200","3,290",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=37783469&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p1051_g9&tempht_arg=fwR1e377lZF3_8
기아,쏘렌토,기아 쏘렌토 4세대  HEV 1.6 2WD 그래비티,2021,"48,600","3,920",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38097930&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p161_g20&tempht_arg=1pMI3Irk86a9_19
기아,쏘렌토,기아 쏘렌토 4세대  HEV 1.6 2WD 노블레스,2021,"50,000","3,560",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=37863226&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p241_g4&tempht_arg=VHS1372mSaz9_3
기아,쏘렌토,기아 쏘렌토 4세대  HEV 1.6 2WD 노블레스,2021,"53,100","3,590",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38426361&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p1151_g10&tempht_arg=zt13pd58SjP4_9
기아,쏘렌토,기아 쏘렌토 4세대  HEV 1.6 2WD 노블레스,2021,"67,700","3,550",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38409295&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p1041_g13&tempht_arg=13amlvm6i7U7_12
기아,쏘렌토,기아 쏘렌토 4세대  HEV 1.6 2WD 시그니처,2022,"13,900","4,290",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38063301&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p141_g3&tempht_arg=bavA13xL79M2_2
기아,쏘렌토,기아 쏘렌토 4세대  가솔린 2.5T 2WD 프레스티지,2022,"15,000","3,450",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=37874934&view_type=normal&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p471_g13&tempht_arg=1UxUt3j8H2A4_12
기아,쏘렌토,기아 쏘렌토 4세대  HEV 1.6 4WD 시그니처,2022,"18,900","4,270",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38114534&view_type=normal&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p921_g17&tempht_arg=1ZSi377qUOY3_16
기아,쏘렌토,기아 쏘렌토 4세대  HEV 1.6 2WD 시그니처,2022,"22,700","4,090",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38270097&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p101_g10&tempht_arg=1ki37Uprge52_9
기아,쏘렌토,기아 쏘렌토 4세대  HEV 1.6 2WD 시그니처,2022,"23,700","4,450",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=37996130&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p1221_g17&tempht_arg=qsteyT13Q752_16
기아,쏘렌토,기아 쏘렌토 4세대  디젤 2.2 2WD 노블레스,2022,"26,900","3,730",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38167145&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p911_g14&tempht_arg=Cxo13H8DLR57_13
기아,쏘렌토,기아 쏘렌토 4세대  디젤 2.2 4WD 시그니처,2022,"32,500","3,890",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38426872&view_type=normal&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p1151_g12&tempht_arg=zt13pd58SjP4_11
기아,쏘렌토,기아 쏘렌토 4세대  디젤 2.2 2WD 프레스티지,2022,"35,800","3,290",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38302634&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p201_g18&tempht_arg=fC1PexMx3648_17
기아,쏘렌토,기아 쏘렌토 4세대  HEV 1.6 2WD 시그니처,2022,"38,000","4,050",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38371986&view_type=normal&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p871_g20&tempht_arg=1C37QgioQK92_19
기아,쏘렌토,기아 쏘렌토 4세대  HEV 1.6 2WD 그래비티,2022,"39,800","4,099",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=36977994&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p341_g9&tempht_arg=1o36DN1Lbfg7_8
기아,쏘렌토,기아 쏘렌토 4세대  가솔린 2.5T 2WD 프레스티지,2022,"40,700","3,300",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38302634&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p221_g11&tempht_arg=1RY3G5Rwm4h9_10
기아,쏘렌토,기아 쏘렌토 4세대  가솔린 2.5T 2WD 시그니처,2022,"41,200","3,590",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38375195&view_type=normal&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p1231_g12&tempht_arg=m1I37cl5Lcd2_11
기아,쏘렌토,기아 쏘렌토 4세대  디젤 2.2 4WD 프레스티지,2022,"41,200","3,590",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38375195&view_type=normal&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p1231_g14&tempht_arg=m1I37cl5Lcd2_13
기아,쏘렌토,기아 쏘렌토 4세대  디젤 2.2 4WD 프레스티지,2022,"42,000","3,400",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=37974918&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p1261_g14&tempht_arg=uh1dEHB3c729_13
기아,쏘렌토,기아 쏘렌토 4세대  디젤 2.2 4WD 노블레스,2022,"51,200","3,699",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38422456&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p691_g19&tempht_arg=JJD1M3h86SS4_18
기아,쏘렌토,기아 쏘렌토 4세대  디젤 2.2 4WD 트렌디,2022,"80,400","2,729",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38205465&view_type=normal&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p831_g3&tempht_arg=mnB1U38m3uw7_2
기아,쏘렌토,기아 더 뉴 쏘렌토 4세대  HEV 1.6 2WD 노블레스,2023,"10,300","4,230",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38430990&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p581_g18&tempht_arg=1ss3Ow6Orv48_17
기아,쏘렌토,기아 더 뉴 쏘렌토 4세대  가솔린 2.5T 2WD 프레스티지,2023,"23,200","3,690",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38416646&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p461_g21&tempht_arg=qc13b7KdQg52_20
기아,쏘렌토,기아 쏘렌토 4세대  가솔린 2.5T 2WD 노블레스,2023,"25,200","3,750",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38403027&view_type=normal&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p651_g14&tempht_arg=1erZcO3z84V8_13
기아,쏘렌토,기아 더 뉴 쏘렌토 4세대  HEV 1.6 2WD 그래비티,2023,"27,500","5,299",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=37912062&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p1171_g4&tempht_arg=Ie13A67hhVB7_3
기아,쏘렌토,기아 쏘렌토 4세대  가솔린 2.5T 2WD 시그니처,2023,"44,300","3,490",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38168270&view_type=normal&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p1311_g14&tempht_arg=1dLpumZ3g584_13
기아,쏘렌토,기아 더 뉴 쏘렌토 4세대  HEV 1.6 4WD 그래비티,2024,"2,600","5,850",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=37979615&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p1381_g9&tempht_arg=H1C3pr8Hd2N4_8
기아,쏘렌토,기아 더 뉴 쏘렌토 4세대  HEV 1.6 2WD 그래비티,2024,"6,800","5,400",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=36852084&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p971_g18&tempht_arg=K1w3O7OuNw73_17
기아,쏘렌토,기아 더 뉴 쏘렌토 4세대  HEV 1.6 2WD 그래비티,2024,"6,800","5,400",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=37820890&view_type=normal&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p1381_g21&tempht_arg=H1C3pr8Hd2N4_20
기아,쏘렌토,기아 더 뉴 쏘렌토 4세대  HEV 1.6 2WD 그래비티,2024,"12,300","4,770",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38274328&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p101_g9&tempht_arg=1ki37Uprge52_8
기아,카니발,기아 올 뉴 카니발  9인승 럭셔리,2017,"72,200","1,590",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38264405&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p901_g7&tempht_arg=P1rkFD3y85n7_6
기아,카니발,기아 올 뉴 카니발  9인승 노블레스,2017,"75,100","1,770",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38431683&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p791_g17&tempht_arg=N1hbJS3H7s73_16
기아,카니발,기아 올 뉴 카니발  9인승 럭셔리,2017,"91,100","1,330",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38350696&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p481_g12&tempht_arg=jID13f8fF2F4_11
기아,카니발,기아 올 뉴 카니발  9인승 노블레스 스페셜,2017,"93,100","1,340",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38040462&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p721_g10&tempht_arg=Wdd1Y3m6OQ48_9
기아,카니발,기아 올 뉴 카니발  9인승 하이리무진 프레스티지 하이루프,2017,"113,300","2,000",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38280413&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p591_g13&tempht_arg=jL13s7Tulb29_12
기아,카니발,기아 올 뉴 카니발  9인승 노블레스,2017,"118,500","1,580",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=37072218&view_type=normal&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p711_g6&tempht_arg=ZI13f64kAat8_5
기아,카니발,기아 올 뉴 카니발  9인승 프레스티지,2017,"127,900","1,550",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38140297&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p311_g8&tempht_arg=136T7McKQoI7_7
기아,카니발,기아 올 뉴 카니발  9인승 하이리무진 프레스티지 하이루프,2017,"131,500","1,870",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38415810&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p851_g9&tempht_arg=xFG1EK3DH729_8
기아,카니발,기아 올 뉴 카니발  가솔린 9인승 노블레스,2017,"192,300","1,350",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38058923&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p1291_g8&tempht_arg=s1IFM3m7Y2Q9_7
기아,카니발,기아 더 뉴 카니발  가솔린 7인승 리무진 프레지던트,2018,"56,800","2,850",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38401557&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p641_g8&tempht_arg=pXAp1361gQW7_7
기아,카니발,기아 더 뉴 카니발  7인승 리무진 프레지던트,2018,"69,800","2,560",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38429368&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p581_g14&tempht_arg=1ss3Ow6Orv48_13
기아,카니발,기아 더 뉴 카니발  9인승 하이리무진(특장업체),2018,"71,100","3,190",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=36523540&view_type=normal&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p1081_g3&tempht_arg=fNlKI138J5E7_2
기아,카니발,기아 더 뉴 카니발  7인승 리무진 VIP,2018,"75,300","2,190",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=37701020&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p1051_g15&tempht_arg=fwR1e377lZF3_14
기아,카니발,기아 더 뉴 카니발  9인승 노블레스 스페셜,2018,"98,100","2,290",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38321176&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p1471_g18&tempht_arg=1Ymd3YMR8q09_17
기아,카니발,기아 올 뉴 카니발  9인승 하이리무진 프레스티지 하이루프,2018,"105,600","2,030",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=37748408&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p721_g19&tempht_arg=Wdd1Y3m6OQ48_18
기아,카니발,기아 더 뉴 카니발  7인승 리무진 VIP,2018,"142,400","1,680",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38406046&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p321_g2&tempht_arg=VtV1zd3n54j9_1
기아,카니발,기아 더 뉴 카니발  9인승 프레스티지,2018,"185,100","9,999",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38415956&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p1151_g4&tempht_arg=zt13pd58SjP4_3
기아,카니발,기아 더 뉴 카니발  9인승 노블레스 스페셜,2019,"19,400","2,750",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38262646&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p101_g19&tempht_arg=1ki37Uprge52_18
기아,카니발,기아 더 뉴 카니발  9인승 프레스티지,2019,"44,000","2,450",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38342866&view_type=normal&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p901_g15&tempht_arg=P1rkFD3y85n7_14
기아,카니발,기아 더 뉴 카니발  가솔린 7인승 리무진 프레지던트,2019,"51,100","2,799",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38418458&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p181_g4&tempht_arg=1bsRBmL3r549_3
기아,카니발,기아 더 뉴 카니발  가솔린 9인승 하이리무진(특장업체),2019,"66,300","3,790",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38252780&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p601_g4&tempht_arg=y138LytJ3HF7_3
기아,카니발,기아 더 뉴 카니발  가솔린 9인승 노블레스 스페셜,2019,"77,000","1,990",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38332929&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p1161_g21&tempht_arg=jZ138NLzlg37_20
기아,카니발,기아 더 뉴 카니발  가솔린 7인승 리무진 프레지던트,2019,"90,300","2,390",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38303055&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p951_g20&tempht_arg=aM13w7H0cYN4_19
기아,카니발,기아 더 뉴 카니발  9인승 노블레스 스페셜,2019,"94,700","1,950",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38406844&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p861_g17&tempht_arg=Yk1C3wjD6j77_16
기아,카니발,기아 더 뉴 카니발  9인승 럭셔리,2019,"96,100","1,380",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38173969&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p571_g10&tempht_arg=13L8Sd6VckW9_9
기아,카니발,기아 더 뉴 카니발  9인승 프레스티지,2019,"100,700","1,630",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38288717&view_type=hs_ad&adv_attribute=hs_ad&wtClick_korList=019&advClickPosition=kor_normal_p1481_g19&tempht_arg=pdU1a3L5x4R9_18
기아,카니발,기아 더 뉴 카니발  9인승 프레스티지,2019,"116,500","1,750",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=36879905&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p871_g11&tempht_arg=1C37QgioQK92_10
기아,카니발,기아 더 뉴 카니발  9인승 럭셔리,2019,"142,700","1,450",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38427266&view_type=checked&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p1371_g15&tempht_arg=WY13z6ms7FF7_14
기아,카니발,기아 더 뉴 카니발  9인승 노블레스 스페셜,2019,"163,700","1,790",http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=38379989&view_type=normal&adv_attribute=&wtClick_korList=019&advClickPosition=kor_normal_p121_g2&tempht_arg=13FzkWj8qh69_1
